"ID","log2FoldChange","pvalue","padj","AD2A241","AD2A242","AD2A243","AD2A244","AGA241","AGA242","AGA243","AGA244","Gene.name"
"ENSG00000048162",0.244645555160247,0.0154139630250548,0.0616558521002191,538.575882796822,652.793970266767,613.808226519412,641.375938217615,499.357937032231,454.045854304145,559.726399740297,552.18808026313,"NOP16"
"ENSG00000048342",0.620472295277313,5.52908150383993e-10,9.59113803787617e-09,718.101177062429,669.722176951156,652.816599793543,632.504901727745,452.35954295861,464.365078265603,362.470405556328,460.9570061327,"CC2D2A"
"ENSG00000048392",-0.175350932812247,0.102070890013957,0.255464540552868,2746.1631771223,2794.21211584203,2519.48199147033,2446.6318639062,3411.30010317705,3153.93008712921,3026.9282762342,2267.57235568924,"RRM2B"
"ENSG00000048405",0.05623870614745,0.601839992136882,0.776889852136211,720.560427668807,714.158719497678,691.824973067673,600.569170364212,722.600308881935,607.896102456789,736.956404667009,552.18808026313,"ZNF800"
"ENSG00000048471",-0.102133947678667,0.190139902724559,0.388658326060726,3698.71291199278,3573.96763624171,3521.07934053846,3353.25179317093,3941.99030292503,3823.74153335474,3295.27653228142,4127.00569553183,"SNX29"
"ENSG00000048544",-0.0588992436891026,0.474235653609035,0.682705252111346,1815.74669770922,1760.5334951765,1754.22949223959,1839.85296799908,1878.956629735,1779.59707771687,2140.77825160063,1668.56832949076,"MRPS10"
"ENSG00000048649",-0.0224393640581836,0.803776600363406,0.902559277019167,2049.37550531515,2045.1389700578,1943.53483312875,1764.44915783518,2179.55052516421,2137.017471291,1903.47027890215,1699.77896011433,"RSF1"
"ENSG00000048707",0.111629014430127,0.263282882426444,0.482416586264186,2842.89370097318,2867.21500716846,3195.24469318983,2605.42341707488,2850.25677392319,2641.72133413321,2162.80683978361,2998.62135760282,"VPS13D"
"ENSG00000048740",0.472611381363789,2.48117410119045e-05,0.000227636020132803,436.107107531064,488.801968011744,399.262173511692,371.696428925561,319.197426416681,319.895942805193,278.361250675854,303.703444144721,"CELF2"
"ENSG00000048828",-0.00627333137726449,0.89888273578041,0.95478294550776,11135.4867456804,10935.6215181156,11346.8474023869,10919.3588153812,11285.4893769284,11219.8107799123,11012.2914925649,11010.1501568988,"FAM120A"
"ENSG00000048991",-0.00477356146792513,0.949775266272477,0.975912229053158,1524.73537595447,1524.59661451282,1700.30615271359,1576.38318424993,1708.58745121813,1565.70770833392,1449.88162222531,1620.55197468527,"R3HDM1"
"ENSG00000049089",0.119352989699724,0.629201338813056,0.79422185705615,81.15527001048,130.135588886244,58.5125599111963,85.1619503027539,82.2471896288381,66.6059001148643,63.0818661603554,116.439660403312,"COL9A2"
"ENSG00000049130",-0.0889661736369396,0.346633717298873,0.569199730257502,3669.20190471625,3522.12500327077,3696.61702027205,3169.62133783062,4063.40282094855,4063.89801827594,3774.8989749927,3043.0364857979,"KITLG"
"ENSG00000049167",0.0106005059548855,0.920717595217202,0.964803406396368,349.213586105702,353.376314536629,378.610681778329,373.470636223535,330.947024935087,419.335737342878,343.445715761935,348.118572339799,"ERCC8"
"ENSG00000049192",0.36165177974417,0.000467233752507713,0.00317794433555893,750.891185147471,816.785972521789,982.093162431059,763.796241777824,649.165318141901,604.143657379896,716.930415409754,603.805661679031,"ADAMTS6"
"ENSG00000049239",-0.0551324475022177,0.484627261404338,0.691679250083482,8188.48476903722,8494.78571681016,7396.67595583299,7907.64192707029,8459.71093325192,8829.50326593102,7190.33144281766,8756.98270765116,"H6PD"
"ENSG00000049245",-0.383611814526326,7.14786949642472e-09,1.0904004839644e-07,7123.62925647546,6867.56184927323,7161.4784110919,6510.45367991573,8812.19888880408,9313.56868085032,9611.47354401987,8346.44287406422,"VAMP3"
"ENSG00000049246",0.2555426333966,0.00387716233585409,0.0197734008344443,1665.73241072015,1736.19919806769,1476.58165893548,1443.31763690188,1414.84748825799,1357.44700656632,1167.51517369801,1356.46202325508,"PER3"
"ENSG00000049323",0.354016843541549,3.856449287057e-05,0.000340751566760971,18673.9096044317,16772.6787854766,19871.3242678808,16630.5321075597,13877.2549834467,12807.0950474384,13479.4933690588,16132.2948057744,"LTBP1"
"ENSG00000049449",0.0993145158597799,0.230185028293835,0.440803044509106,24402.3240168886,22620.3161820154,27087.873323595,26147.3800538924,22149.951473614,22690.0972687074,26803.7853213739,21942.2737372386,"RCN1"
"ENSG00000049540",0.855332079591807,0.0273293279292454,0.095905354663748,78212.3667848474,73554.1160565898,127945.169728957,120110.285658246,44010.0795171073,41243.1238401393,93188.9384097136,42554.4944463651,"ELN"
"ENSG00000049541",-0.00506912595926649,0.962740645664264,0.982053523438833,1566.5426362629,1444.18763276197,1706.04267819508,1752.02970674936,1423.65968714679,1375.27112068156,1839.38711327894,1857.03252210231,"RFC2"
"ENSG00000049618",0.122730899551544,0.210299529761267,0.415630723115118,3256.86755304684,3321.10254889365,3363.89854234564,3184.7020998634,3157.70460182146,2909.08304586189,2433.15769475657,3559.21229995691,"ARID1B"
"ENSG00000049656",-0.0924064907731043,0.286985353127801,0.508714068656708,6359.62206809398,6101.56049680461,7270.47239524021,7116.34547217387,6338.90840067974,6760.02980602411,7723.02275706066,7803.85806476219,"CLPTM1L"
"ENSG00000049759",0.509083832711683,4.0896300899704e-13,9.20906573081612e-12,1873.12921185805,1886.43703239165,1910.26298533611,1682.83562212838,1249.37397579045,1308.6652205667,1328.72438721892,1277.23503782602,"NEDD4L"
"ENSG00000049769",-0.070895522707954,0.553661588310937,0.741382691874215,449.223110765081,461.293632149611,394.6729531265,568.633439000679,450.401276538875,505.641974111434,456.59255506543,560.590942354091,"PPP1R3F"
"ENSG00000049860",0.0886062389431288,0.10337455246259,0.257299885921887,6525.21160892344,6288.82878325067,6053.18168806807,6305.53273699973,5913.96458759741,5972.01633987642,5760.4758098496,6032.05457243963,"HEXB"
"ENSG00000049883",0.0450455080186066,0.648853670721409,0.805887860506475,458.240362988468,507.846200531682,511.698072948893,437.342098950601,469.004807526351,478.436747303955,493.640635191353,409.339424716798,"PTCD2"
"ENSG00000050130",-0.0198267656902787,0.810302327485109,0.906218960033229,1469.81211241203,1409.27320647542,1624.58401635792,1341.30071726837,1517.65647529404,1532.8738139111,1535.99337603151,1332.45384585234,"JKAMP"
"ENSG00000050165",0.144931483050186,0.0371904535451745,0.12134272534345,31466.1115086088,32313.8305346638,30373.7551193924,32748.3183060048,28576.0027299719,29339.4299449631,25636.2701476759,31226.23593888,"DKK3"
"ENSG00000050327",-0.747209617909107,5.88629462637894e-08,8.10537560942091e-07,146.735286180565,137.541679310664,134.234696266862,117.984785315274,246.741568886514,234.52781730586,191.248197406792,228.077685326075,"ARHGEF5"
"ENSG00000050344",-0.741307159191167,0.112475797830854,0.273873121257375,10.6567526276388,13.7541679310664,3.4419152888939,11.5323474368313,15.6661313578739,20.6384479229157,10.0129946286278,20.4069507923331,"NFE2L3"
"ENSG00000050393",0.315747217888149,2.85952980203972e-06,3.08773655237599e-05,1604.2511455607,1628.28188045471,1623.43671126162,1565.73794046209,1212.1669138155,1329.30366848962,1350.7529754019,1265.23094912465,"MCUR1"
"ENSG00000050405",-0.129673109194753,0.0873999685049623,0.228561934443229,13927.5559341218,14286.3484287069,16473.0065726462,15137.5366663145,16403.4186649039,16050.1457051438,17946.2902728897,15043.5239605599,"LIMA1"
"ENSG00000050426",-0.0652743180873702,0.394557957950719,0.614854464267721,1161.58603641263,1145.82798994961,1058.96260388302,1135.49267070338,1233.70784443257,1179.20586541386,1067.38522741173,1234.02031850108,"LETMD1"
"ENSG00000050438",0.178179452786073,0.0581659972514289,0.170385389600627,754.170185955976,780.813533317462,900.634500593903,741.618650553148,725.537708511536,715.778898417485,618.803068049201,745.453908355225,"SLC4A8"
"ENSG00000050628",1.24312413105305,2.22999271497238e-38,2.04109921441001e-36,3965.13172768375,4291.30039449272,3249.16803271584,3928.98206136351,1826.08343640218,1696.10517475598,1485.92840288837,1511.31476750278,"PTGER3"
"ENSG00000050730",0.0325246618082804,0.82677859977356,0.915063580422404,231.169556999549,184.094247692735,149.149662518736,174.759418850443,194.847508763557,162.293249575655,184.239101166752,184.862966001135,"TNIP3"
"ENSG00000050748",-0.219890598334431,0.00121255966516882,0.00736146250098587,2001.82999359184,2025.03672462008,2181.02698806243,2112.19378823809,2354.81536973042,2509.4476451727,2553.3136303001,2266.37194681911,"MAPK9"
"ENSG00000050820",0.0621387310329226,0.368919541498576,0.590377626802982,7326.92730660273,7298.17310680739,7645.64116172964,8144.49860134982,7010.59378264858,6766.59658490868,7531.77455965387,7829.06665103507,"BCAR1"
"ENSG00000051009",0.107484892546815,0.184924841603035,0.381622086915547,1130.43552873184,1157.46613204513,1011.92309493481,1134.6055670544,1080.9630636933,1065.69440183783,926.202003148076,1045.55612588954,"FAM160A2"
"ENSG00000051108",-0.0919359290476233,0.319194592256016,0.5434585682792,3184.72953525974,2872.50507175733,3750.54035979805,3452.60740185748,3289.88758515352,3501.03125674188,3997.18745574824,3341.93829446207,"HERPUD1"
"ENSG00000051128",0.0944899881135192,0.220113842193682,0.427640327698051,4622.57138978885,4773.75428499781,4916.20233763678,5373.18680191438,4196.56493749048,4431.63763581153,4798.22702603846,5015.30825943338,"HOMER3"
"ENSG00000051180",0.0288227099015755,0.7654707622723,0.879125662431771,841.883457583464,863.33854090386,968.325501275483,898.635996423851,777.431768634494,820.847360570511,1024.32935050863,877.498884070322,"RAD51"
"ENSG00000051341",0.253986340089032,0.00961105493746501,0.0419960726837842,782.041692828262,894.020915519316,1018.80692551259,897.748892774864,835.200628016654,751.427126647976,680.883634746693,740.652272874676,"POLQ"
"ENSG00000051382",-0.119778459975642,0.161834675908379,0.348387874534363,830.406954753699,879.208734670475,838.680025393813,770.89307096972,942.905281102037,954.997272069462,909.179912279408,793.470263160715,"PIK3CB"
"ENSG00000051523",-1.54646605538337,1.82387948923903e-105,6.92184508599008e-103,2253.49330564454,2101.21365469984,1909.11568023982,2131.71006851581,5847.38352932644,5986.08800891477,6144.97480358891,6565.03611078056,"CYBA"
"ENSG00000051596",-0.00753997161403773,0.931770416656595,0.969789142687399,1939.52897823026,1915.00338117155,2116.77790266975,2054.53205105394,1912.24715887049,1866.84142575465,1904.47157836502,2388.81365157311,"THOC3"
"ENSG00000051620",-0.245633631263495,0.00259198135192522,0.0141166362743985,2252.67355544241,2114.9678226309,2584.87838195932,2427.11558362849,2732.76078873913,2651.10244682544,3069.9841531373,2663.70728283453,"HEBP2"
"ENSG00000051825",0.0761984021321557,0.391799825611398,0.612088884188088,671.375415541243,702.520577402161,698.708803645461,696.37636445481,750.995171968081,615.400992610577,640.831656232182,617.010159250541,"MPHOSPH9"
"ENSG00000052126",0.0839697625996453,0.52359951557849,0.722078211681406,582.842393711629,566.036911009271,448.596292652505,444.438928142497,551.251997155189,526.28042203435,376.488598036407,472.961094834072,"PLEKHA5"
"ENSG00000052723",-0.0163344917348514,0.861807687395202,0.934492718268092,1199.29454571043,1271.73152716475,1266.62482631295,1190.49309694058,1331.62116541928,1278.64565995155,1356.76077217907,1010.74426865556,"SIKE1"
"ENSG00000052749",0.0377083032322163,0.675445099979636,0.822437260793735,1059.11726114687,1063.30298236321,1179.42963899431,1193.15440788754,1037.88120245915,1029.10806233811,1043.35404030302,1272.43340234547,"RRP12"
"ENSG00000052795",-0.0511302870935337,0.589012449937709,0.767705226858133,815.65145111543,839.00424379505,968.325501275483,738.0702359572,898.844286658017,838.671474685756,928.204602073801,810.275987342636,"FNIP2"
"ENSG00000052802",0.0902806209487704,0.443112817534424,0.657035943172733,917.300476179062,935.283419312515,862.77343241607,787.748040300473,921.36435048496,831.166584531968,919.192906908036,614.609341510266,"MSMO1"
"ENSG00000052841",0.0355090615430573,0.617287060760577,0.786349524140212,2137.08877694264,2291.65597989922,2354.27005760343,2133.48427581378,2311.73350849627,2249.59082359781,2034.64050853718,2097.11429612976,"TTC17"
"ENSG00000052850",2.19272865302127,1.17601376074421e-29,7.31950964687193e-28,231.169556999549,227.472777321483,156.033493096523,181.856248042339,34.2696623453492,49.7198972688424,45.0584758288253,45.6155370652151,"ALX4"
"ENSG00000053254",-0.0115107939001865,0.87073364626981,0.939701452070901,2155.94303159154,2059.95115090664,2085.8006650697,1943.64409493056,2241.23591738584,2114.50280082963,1999.59502733698,1953.06523171329,"FOXN3"
"ENSG00000053371",-0.0904902414489732,0.252755323861675,0.468880573113588,4529.93961694861,4275.4302007261,3970.82293828726,4670.60071191666,4244.54246477397,4650.21756154059,4516.86187697402,5173.7622302915,"AKR7A2"
"ENSG00000053372",0.177001646056,0.0485864752432308,0.149172366768877,1593.59439293306,1512.9584724173,1761.11332281738,1801.70751109264,1310.08023480221,1407.16690383516,1634.12072339206,1549.72785134718,"MRTO4"
"ENSG00000053501",-0.158824293365788,0.0888583251563881,0.23120995642699,637.765657254075,698.288525731063,570.210632860089,656.456700250394,723.579442091802,708.274008263698,646.839453009359,786.267809939892,"USE1"
"ENSG00000053702",0.677393746175054,0.0372620918447306,0.121467808807195,38.5282594999248,52.9006458887169,21.7987968296614,38.1454569064418,25.4574634565451,18.7622253844688,19.0246897943929,32.4110394937055,"NRIP2"
"ENSG00000053747",-1.0876803144318,3.94386783090497e-20,1.46459626369645e-18,1463.25411079502,1492.85622697959,1255.15177534997,1121.29901231959,2885.5055694784,3121.09619270639,2187.83932635518,3140.26960427902,"LAMA3"
"ENSG00000053770",0.0298466669101921,0.722217505958694,0.854069948049146,1077.15176559364,986.068039365683,1088.79253638677,1000.65291605736,1074.10913122423,1003.77905806908,1089.41381559471,896.705425992517,"AP5M1"
"ENSG00000053900",0.029556180756796,0.780944769450057,0.888810550205561,574.644891690368,676.070254457802,643.638159023159,574.843164543589,608.041723327482,624.782105302811,681.884934209556,498.169681106954,"ANAPC4"
"ENSG00000054116",0.0588509681022915,0.380070529635325,0.600334731613609,2346.12507848478,2258.85757944821,2262.48564989959,2348.16335886864,2073.80413849856,2132.32691494488,2374.08102644766,2271.17358229966,"TRAPPC3"
"ENSG00000054118",-0.131252827116464,0.0227711624290984,0.0835067846798895,6619.48288216794,6524.76566391434,6527.01869283913,6335.69426106529,7606.88590745766,7009.56740363755,6957.02866797063,6908.35304763981,"THRAP3"
"ENSG00000054148",-0.224891367265493,0.00106922061530222,0.00660463389206135,5355.42807048955,5208.59759420307,5055.02625428884,5508.91366020939,5662.32735266156,6192.47248814393,6091.90593205718,6753.50030339211,"PHPT1"
"ENSG00000054219",-0.965604655772576,0.0335201554482942,0.112214633987835,7.37775181913454,13.7541679310664,9.17844077038373,9.75814013885721,32.311395925615,12.1954464999047,14.018192480079,19.2065419221958,"LY75"
"ENSG00000054267",-0.0886455542866247,0.350444261648598,0.57284512146782,1360.78533552926,1411.38923231097,1412.3325735428,1210.89648086728,1680.19258813198,1437.18646445031,1339.73868131041,1274.83422008575,"ARID4B"
"ENSG00000054277",0.505593302076103,0.00490428336912807,0.024103174107275,154.113037999699,167.166041008345,127.350865689074,109.113748825403,88.1219888880408,83.4919029608862,106.137743063455,116.439660403312,"OPN3"
"ENSG00000054282",0.124783337178398,0.133880808544979,0.306395849530795,864.016713040868,935.283419312515,1036.01650195706,932.345935085357,893.948620608681,909.029819877514,817.060361696032,829.482529264832,"SDCCAG8"
"ENSG00000054356",-0.276488257586635,0.359986207889413,0.582167623128891,27.8715068722861,29.6243616976815,63.1017802963881,45.242286098338,36.2279287650835,43.1531183842783,72.0935613261205,48.0163548054896,"PTPRN"
"ENSG00000054392",0.60238512776056,2.82108962211325e-06,3.05046244058945e-05,279.534818924987,242.284958170323,320.098121867132,272.340820239015,181.139643825417,186.684142575465,204.265090424008,159.654379728253,"HHAT"
"ENSG00000054523",-0.141018948359976,0.0311032854279132,0.105554443022536,4288.11330732142,4259.56000695949,4472.19526536947,3938.74020150237,4956.37230834736,4614.5693333101,4444.7683156479,4680.3941846651,"KIF1B"
"ENSG00000054598",0.126496223778247,0.152634760067399,0.33422415798603,1250.93880844437,1183.91645498948,1112.88594340903,991.781879567488,972.279277398051,1114.47618783745,1053.36703493165,1017.94672187638,"FOXC1"
"ENSG00000054611",-0.0277281230203435,0.712952296370902,0.848718785563099,1870.66996125167,1915.00338117155,2013.52044400293,2078.48384957659,1819.22950393311,1974.72422171534,2173.82113387511,2063.50284776591,"TBC1D22A"
"ENSG00000054654",0.817084427360958,1.71948244829607e-12,3.73154071066762e-11,1273.8918141039,1255.86133339814,1586.72294818009,1147.02501814022,742.182973079277,732.664901263507,629.817362140691,883.500928421008,"SYNE2"
"ENSG00000054793",0.1745350555907,0.0151285383596032,0.0607014071365203,5541.51136637217,5639.20885173722,5451.99381760793,5193.10476117001,5035.6820983466,4976.68028323035,4256.5240166297,5070.5270674597,"ATP9A"
"ENSG00000054965",0.0284525485777799,0.633605274327297,0.796398561033272,4556.99137361877,4653.14081237154,4503.17250296952,4476.3250127885,4629.34181625175,4444.77119358066,4160.39926819487,4601.16719923604,"FAM168A"
"ENSG00000054967",0.178727658927411,0.128259449160346,0.297691143261151,464.798364605476,560.746846420399,626.428582578689,661.779322144316,503.2744698717,448.417186688805,551.716004037394,540.183991561758,"RELT"
"ENSG00000054983",-0.224652392588217,0.0202148172672569,0.076301053404501,1043.54200730647,929.993354723643,905.223720979095,822.345082610967,1174.95985184054,1104.15696387599,1112.44370324055,931.517283226497,"GALC"
"ENSG00000055044",0.0603945825791753,0.489799639598635,0.695070474722732,1268.97331289114,1195.554597085,1395.12299709833,1331.54257712952,1255.24877504965,1328.36555722039,1318.71139259029,1070.76471216242,"NOP58"
"ENSG00000055070",-0.167477566871919,0.00252278431227642,0.0138074301438695,9933.7329493636,10040.5425896785,10186.9219500296,10345.4027544866,10966.2919505117,11144.7618783745,11333.7086201439,12052.1050561779,"SZRD1"
"ENSG00000055130",-0.129424203915142,0.0203550303984515,0.0765959547762771,2887.16021188798,2903.18744637278,2873.9992662264,2756.23103740267,3160.64200145106,3137.04408428319,3077.9945488402,3115.06101800614,"CUL1"
"ENSG00000055147",0.0365877376864329,0.651460804369209,0.807836317818369,1103.38377206168,1087.63727947202,1193.19730014988,1009.52395254723,1060.40126628609,1084.4566272223,1146.48788497789,986.73609125281,"FAM114A2"
"ENSG00000055163",-0.000915713879673381,0.992163728978706,0.996647361065763,1132.07502913609,1059.07093069211,906.371026075393,1070.73410432733,1052.56820060715,1037.55106376113,928.204602073801,1159.59496855257,"CYFIP2"
"ENSG00000055208",0.116077295322069,0.0774766239212817,0.210096944617487,3251.12930163196,3193.08298584295,3288.17640598997,2991.31350438423,3140.08020404386,2877.18726270829,2934.80872565082,2783.74816984826,"TAB2"
"ENSG00000055211",-0.0972699933766957,0.301381400878197,0.525577420519697,3771.670679982,3707.27726388128,3452.24103476058,3229.05728231275,4180.8988061326,3765.57863466289,4088.30570686875,3109.05897365545,"GINM1"
"ENSG00000055332",-0.0527581650322984,0.568292023625337,0.753589900086095,3099.47551423863,3149.7044562142,3057.56808163408,2817.44118918277,3521.94215589203,3278.69888593592,3212.16867686381,2556.87089339232,"EIF2AK2"
"ENSG00000055483",0.161976984091366,0.026893338522398,0.0947171451807409,1903.45996933671,2053.60307339999,2136.28208930681,2042.99970361711,1808.45903862457,1740.19640440948,1728.24287290117,1996.27995103823,"USP36"
"ENSG00000055609",0.265172500185155,0.0134543839078277,0.0551356896512507,2341.20657727203,2439.77778838762,2508.00894050735,2213.32360422261,2289.21344466933,1971.90988790767,1516.96868623712,2128.32492675332,"KMT2C"
"ENSG00000055813",0.180187112865244,0.0314402576604878,0.106488987635435,1424.72585129509,1614.52771252364,1511.00081182442,1810.57854758251,1426.59708677639,1342.43722625874,1431.85823189378,1414.08164902167,"CCDC85A"
"ENSG00000055917",-0.0289575046931981,0.628878413949862,0.794031759295591,3768.3916791735,3826.83272358978,3943.28761597611,3661.07675936943,4096.69335008403,3842.50375873921,3740.85479325536,3823.30225138711,"PUM2"
"ENSG00000055950",-0.103696695998686,0.178638712763905,0.372652952219649,3243.75154981282,3089.39771990107,2996.76091153029,3238.81542245161,3049.99994873608,3275.88455212825,3375.38048931045,3812.49857155587,"MRPL43"
"ENSG00000056050",-0.0247570276094935,0.807197153855532,0.904350042601419,709.903675041168,640.097815253475,641.343548830563,629.843590780784,651.123584561635,672.625780033207,776.007083718658,565.392577834639,"HPF1"
"ENSG00000056097",-0.0343351524751775,0.593068479842681,0.770284020891191,5034.08599125614,5040.37354027695,5020.6071013999,4934.0704956658,5520.35303723083,5297.51433730477,4905.36606856478,4783.6293474969,"ZFR"
"ENSG00000056277",0.165471546752729,0.362334280439012,0.584301109299516,119.683529510405,116.381420955177,131.940086074266,83.3877430047798,105.746386665649,108.820907229919,81.1052564918855,105.635980572077,"ZNF280C"
"ENSG00000056558",-0.275270421876303,0.0346867250520946,0.11495749559331,176.246293457103,175.63014435054,137.676611555756,175.64652249943,190.930975924089,203.570145421487,208.270288275459,205.269916793468,"TRAF1"
"ENSG00000056586",0.17406950130542,0.0305723744892718,0.104207261128821,2599.42789094174,2783.63198666428,2830.40167256708,2467.0352478329,2610.36913750574,2454.09908028852,2250.92119251554,2143.93024206511,"RC3H2"
"ENSG00000056736",-0.716022561237875,1.23303436263307e-05,0.000120590915666691,96.7305238508751,104.743278859659,133.087391170564,102.904023282494,206.597107281962,185.746031306241,139.180625337927,183.662557130998,"IL17RB"
"ENSG00000056972",-0.378101555505958,0.000100809092583826,0.000814428598444617,1939.52897823026,2023.97871170231,1558.04032077264,1666.86775644661,2398.87636417444,2394.99807032744,2031.63661014859,2520.8586272882,"TRAF3IP2"
"ENSG00000056998",1.03457845441389,0.0333316613981249,0.11177600244716,24.5925060637818,17.9862196021638,12.6203560592776,25.7260058206236,15.6661313578739,15.009780307575,6.00779677717671,2.40081774027448,"GYG2"
"ENSG00000057019",0.320717362491764,3.84105675155972e-06,4.04650257645695e-05,19453.4920466535,19895.9329187464,20303.8582891851,20082.2524057681,17139.7268387239,15673.024974916,16842.8582648149,14180.4299829312,"DCBLD2"
"ENSG00000057252",-0.0547603922395205,0.481806484670618,0.689561157236463,2468.26785860157,2327.62841910354,2654.86399283349,2459.05131499202,2670.09626330764,2497.2521986728,2812.65019118156,2308.38625727391,"SOAT1"
"ENSG00000057593",-2.72837254238265,6.72546120457462e-10,1.15124506428142e-08,4.0987510106303,8.46410334219471,2.29461019259593,7.09682919189615,34.2696623453492,49.7198972688424,26.0337860344324,36.0122661041172,"F7"
"ENSG00000057608",-0.0654925183706978,0.352400087463027,0.574473060337842,10255.8947787991,9726.31275309949,10728.4499554823,9685.39763964028,10594.2213307622,10182.2597161512,11661.1335445,9830.14823755385,"GDI2"
"ENSG00000057657",0.117296484768274,0.267478632229378,0.486779826606915,413.154101871534,417.915102520864,415.324444859864,357.502770541769,396.548949996184,348.039280881896,332.431421670444,402.136971495975,"PRDM1"
"ENSG00000057663",0.0706656861328257,0.374959042907354,0.595890379699563,1120.59852630632,1128.89978326522,1107.14941792754,1189.60599329159,1023.19420431114,1043.17973137647,1217.58014684115,1045.55612588954,"ATG5"
"ENSG00000057757",-0.108632149829752,0.166520030118843,0.355035854843683,1613.26839778409,1563.74309247047,1761.11332281738,1705.90031700204,1612.63239665115,1788.04007913988,1961.54564774819,1800.61330520586,"PITHD1"
"ENSG00000057935",-0.016463382476862,0.826185396711185,0.914652776437285,1186.17854247641,1040.02669817217,1123.21168927571,1106.21825028681,1137.75278986559,1144.4957484526,1054.36833439451,1173.99987499422,"MTA3"
"ENSG00000058056",-0.0646390789400286,0.440634261690317,0.655349752619129,1781.31718921993,1517.1905240884,1717.51572915805,1526.70537990666,1794.75117368643,1748.63940583249,1522.9764830143,1777.80553667325,"USP13"
"ENSG00000058063",0.269172567558774,0.00194749479953039,0.0111162946004009,2522.37137194189,2635.51017817588,2691.57775591503,2500.74518649441,2375.37716713763,2257.0957137516,2162.80683978361,1786.20839876421,"ATP11B"
"ENSG00000058085",1.33511417053022,7.12048537255457e-23,3.0948254859483e-21,336.097582871685,351.26028870108,404.998698993182,340.647801211015,115.53771876432,142.592912921963,174.226106538124,134.445793455371,"LAMC2"
"ENSG00000058091",0.0659044182093063,0.395462968739887,0.615568284853794,1146.83053277436,1234.70107504265,1296.4547588167,1108.87956123377,1207.27124776616,1126.67163433735,1141.48138766357,1091.17166295475,"CDK14"
"ENSG00000058262",-0.059383196060321,0.318615445920185,0.542947797450233,33262.184201467,32527.5491440543,34810.3839267766,34743.4144125766,33987.6719809075,34504.6705933074,34591.8925435206,37950.9264293888,"SEC61A1"
"ENSG00000058272",-0.327434537558626,2.22725823257576e-05,0.000208020036607916,5786.61667680786,5730.19796266582,5412.9854443338,5111.49122546321,7638.21817017341,6969.22861906094,6896.95070019886,6148.49423284294,"PPP1R12A"
"ENSG00000058404",-0.344188608023483,0.302267604476919,0.526153252674892,25.4122562659079,16.9282066843894,28.6826274074491,14.1936583837923,27.4157298762794,23.452781730586,26.0337860344324,31.2106306235682,"CAMK2B"
"ENSG00000058453",-0.0945358899224358,0.341990606505666,0.564747021675155,1239.4623056146,1379.64884477774,1223.02723265363,1252.59035236967,1310.08023480221,1330.24177975884,1163.50997584656,1639.75851660747,"CROCC"
"ENSG00000058600",-0.320967376956105,0.000175032835516734,0.00133374677798256,782.041692828262,951.15361307913,904.076415882797,905.732825615747,1064.31779912556,1064.7562905686,1086.40991720612,1208.8117322282,"POLR3E"
"ENSG00000058668",-0.144155851622823,0.0380147746217401,0.123359727448233,33028.5553938611,32612.1901774762,32127.9846116319,30607.7372009991,37487.0940729726,36013.1535142187,31332.6627919023,37035.0144614741,"ATP2B4"
"ENSG00000058673",-0.0643847579024845,0.402956577465036,0.62202424061071,4989.81948034133,5114.43444452115,5146.81066199267,4705.19775422715,5717.15881241412,5450.42647418819,5119.64415361742,4572.35738635274,"ZC3H11A"
"ENSG00000058729",-0.0974316060438519,0.211910950325508,0.417436939747424,1217.3290501572,1141.59593827851,1140.42126572018,1191.38020058957,1274.83143924699,1292.7173289899,1337.73608238468,1111.57861374708,"RIOK2"
"ENSG00000058799",-0.0257605908489258,0.743921365444504,0.866991915945445,704.165423626286,679.244293211125,666.584260949118,670.650358634187,655.040117401104,712.026453340591,724.940811112656,678.23101162754,"YIPF1"
"ENSG00000058804",0.209564192016873,0.00590461976923905,0.0281482486548283,1287.82756754004,1295.00781135579,1443.30981114284,1296.05843117004,1180.83465109975,1065.69440183783,1216.57884737828,1136.78720001997,"NDC1"
"ENSG00000058866",1.75553290556396,1.91833801821708e-05,0.000181124633273409,31.9702578829164,35.9724392043275,17.2095764444695,44.355182449351,14.6869981480068,8.44300142301097,8.01039570290228,7.20245322082343,"DGKG"
"ENSG00000059122",-0.0862031190629523,0.212645131831729,0.418618199810438,2878.1429596646,2950.79802767263,2812.04479102631,3291.15453774184,3076.43654540249,3259.93666055146,3091.01144185742,3243.50476711082,"FLYWCH1"
"ENSG00000059145",-0.104392299117373,0.171174754087747,0.362230269768169,1586.21664111393,1700.22675886336,1453.63555700952,1647.3514761689,1740.89884714374,1665.14750287161,1616.09733306053,1849.83006888149,"UNKL"
"ENSG00000059377",-0.0483430451832236,0.80256038225972,0.901779285670222,78.6960194041018,60.3067363131373,83.7532720297515,95.8071940905981,79.3097899992368,72.2345677302049,87.1130532690622,92.4314830005674,"TBXAS1"
"ENSG00000059378",0.679680238104852,5.07353300434212e-07,6.14351545117225e-06,281.174319329239,325.867978674496,286.826274074491,274.115027536989,138.057782591264,194.189032729252,200.259892572557,196.867054702507,"PARP12"
"ENSG00000059573",-0.103931447479006,0.106344099843559,0.262831842719561,6697.35915136991,6777.63075126241,7471.25078709235,7352.31504280442,7414.9757983237,7491.7565960184,8090.4996599313,7411.32436422731,"ALDH18A1"
