ID,log2FoldChange,pvalue,padj,AD2N1,AD2N2,AD2N3,AD2N4,AGN1,AGN2,AGN3,AGN4,Gene.name
ENSG00000063587,0.374342058,0.009080568,0.03284087,1568.808855,1285.174971,1386.544663,1426.890127,1179.715628,1209.578851,895.8294866,1085.878249,ZNF275
ENSG00000063601,0.043278623,0.690616663,0.788546214,2429.460318,2243.780853,2402.94736,2348.253466,2440.487877,2430.039727,2218.585711,2055.377175,MTMR1
ENSG00000063660,0.262643222,0.259845227,0.398358544,27502.20105,25579.90559,37343.87287,28305.87627,32629.68425,29791.63413,17969.8276,18577.29581,GPC1
ENSG00000063761,-0.458331527,0.017746143,0.054559951,236.0524643,250.2021641,266.5974288,182.0983591,330.0859954,256.1461097,384.950728,312.6461442,ADCK1
ENSG00000063854,0.46147956,0.00957506,0.034208941,2626.867025,2398.52436,3560.979942,2318.356721,1737.346112,1842.410417,2259.537917,2079.047546,HAGH
ENSG00000063978,0.18925274,0.103561304,0.202997524,4694.937287,4429.281684,5071.301982,4483.605866,4422.957021,4301.747902,3611.98449,4043.688301,RNF4
ENSG00000064012,-0.49767436,0.000207755,0.001706598,573.4194818,597.8726411,480.8275055,561.696431,720.7203094,827.0338445,851.8058661,727.8638941,CASP8
ENSG00000064042,-0.409133669,0.058256154,0.132415497,2316.656486,2191.529799,2208.950124,2322.886531,3603.601547,3961.893913,2104.943342,2332.517764,LIMCH1
ENSG00000064102,-0.317548158,0.064440483,0.142722369,1388.113827,1334.411542,1100.904561,1173.220771,1296.905923,1315.887858,1802.92083,1812.755877,INTS13
ENSG00000064115,-0.431088113,0.006703424,0.026083458,1974.067068,2020.709044,1731.69312,1960.501737,2179.739472,2203.191375,3030.463178,2952.878725,TM7SF3
ENSG00000064199,-0.671820689,0.002230387,0.011130925,546.2630036,536.578135,447.5028269,514.5864077,562.5134122,674.6855047,945.9959379,1076.015594,SPA17
ENSG00000064201,-0.368528289,0.474877649,0.611566674,32.37887784,23.11104327,46.41651662,25.36693559,79.1034486,49.38764861,14.33327179,20.71157422,TSPAN32
ENSG00000064205,0.650248451,0.003996252,0.017576212,2627.911505,3027.546668,2773.089326,3248.77968,2274.468294,1688.387919,2334.275691,1144.067909,WISP2
ENSG00000064309,0.837057567,0.001847751,0.009638992,5234.933411,6603.729407,4003.7221,7713.360344,4334.087714,4072.388313,2347.585158,2432.130573,CDON
ENSG00000064313,-0.343720188,0.010120632,0.035804017,1793.37204,1690.120642,1428.200511,1813.735895,2014.696475,1944.534029,2221.657127,2357.1744,TAF2
ENSG00000064393,1.010651653,0.000339064,0.002524167,6270.013022,4594.073471,4960.616443,5479.258088,3413.167319,3750.112979,1474.279384,1935.052792,HIPK2
ENSG00000064419,0.133384454,0.211845664,0.343530589,3926.200058,3580.202051,4007.292601,3846.71459,3271.56238,3375.93876,3488.10407,3868.133052,TNPO3
ENSG00000064489,0.280258713,0.32650568,0.470517478,43.86815708,67.32347387,47.60668371,67.04118692,49.80587504,35.99438797,41.97601023,59.17592635,BORCS8-MEF2B
ENSG00000064490,0.093961874,0.535566475,0.663561394,1339.023271,1434.894339,1434.151347,1276.500438,1140.652197,1076.483324,1398.517804,1523.780103,RFXANK
ENSG00000064545,0.303346614,0.097101192,0.193459946,1269.043115,1047.030743,1650.761758,1163.255189,1015.649217,860.5169961,1107.757148,1172.669607,TMEM161A
ENSG00000064547,0.052374051,0.906618792,0.940646586,52.22399652,74.35726965,69.02969138,78.81869274,124.0263947,81.19664263,27.64273844,31.56049405,LPAR2
ENSG00000064601,0.579462675,0.045732777,0.111082287,23791.16385,25424.15725,25112.52566,25300.80037,24237.8826,22115.62163,9129.270323,11189.18141,CTSA
ENSG00000064607,0.169838751,0.36786019,0.511528867,2405.43728,2244.785681,2505.30173,2196.051853,2427.792262,2588.247619,1558.231404,1736.813438,SUGP2
ENSG00000064651,-0.147183186,0.378406513,0.521708,740.5362706,680.2685345,654.591901,722.0517024,883.8101355,919.1125114,651.1400611,643.0450663,SLC12A2
ENSG00000064652,-0.244167559,0.068429139,0.14933614,296.6323002,252.21182,289.2106035,281.7541775,320.3201375,329.8090432,358.3317946,317.5774714,SNX24
ENSG00000064655,0.568794997,0.009344138,0.033511977,125.3375916,107.5165926,110.6855396,93.3140845,88.86930645,69.47753957,77.8091897,58.18966091,EYA2
ENSG00000064666,0.182412704,0.109036438,0.210664176,19166.20672,18777.22024,22576.27958,18468.94104,18685.01583,17073.89608,17088.33138,16757.63608,CNN2
ENSG00000064687,-0.280075092,0.412255022,0.554475679,252.7641432,318.5304659,215.4202438,289.0018734,506.8480225,435.2809708,188.3801435,175.5552482,ABCA7
ENSG00000064692,-0.732553149,0.021311234,0.062475482,33.42335777,28.13518311,46.41651662,32.61463148,72.2673481,48.55056982,38.90459485,72.9836425,SNCAIP
ENSG00000064703,-0.329467614,0.036597641,0.094190334,890.9413806,963.6300215,880.7236487,850.6983044,887.7164787,1052.208039,1275.661189,1291.02146,DDX20
ENSG00000064726,-0.471391939,0.000217635,0.001767689,4471.418582,4704.604547,3845.429877,4755.394462,5578.258005,5859.55153,6816.494539,6395.931373,BTBD1
ENSG00000064763,-0.187048286,0.317656711,0.461670837,507.6172462,629.0223081,426.0798192,672.2237932,630.8744172,529.0337953,696.1874867,691.3720728,FAR2
ENSG00000064787,-1.508880818,1.00E-05,0.000132041,52.22399652,115.5552163,51.17718499,83.34850266,293.9523213,263.6798188,175.0706768,129.2007725,BCAS1
ENSG00000064932,1.151917781,1.55E-05,0.00019174,6609.468999,7035.805433,8756.059302,7591.055476,4696.401041,4326.860265,2053.753086,2419.309122,SBNO2
ENSG00000064933,-0.475202906,0.000948768,0.00577582,583.8642811,608.9257487,439.1716572,584.3454806,740.2520251,808.6181111,778.091897,756.4655918,PMS1
ENSG00000064961,-0.044142823,0.706521532,0.800439042,4865.187516,5378.844114,5825.867919,5457.515,5065.550467,5271.922219,5808.046489,6050.738469,HMG20B
ENSG00000064995,0.160715072,0.32400839,0.467851867,689.3567541,634.0464479,627.2180579,619.6779981,478.5270347,494.7135649,691.0684611,636.1412082,TAF11
ENSG00000064999,0.558386495,0.029912417,0.080736605,1499.87318,1468.053662,1687.656938,1636.167346,1493.199665,1335.14067,653.1876714,789.9986168,ANKS1A
ENSG00000065000,0.813312677,0.004666479,0.0197218,14169.41474,12574.41719,17099.13062,12865.56616,11131.12478,10933.92315,4468.909382,5736.119794,AP3D1
ENSG00000065029,0.444241478,0.007904911,0.029576481,1068.502969,1028.943839,1210.399933,1042.762245,932.6394248,909.9046447,620.4259073,732.7952213,ZNF76
ENSG00000065054,0.24325631,0.131785693,0.241607104,1900.953473,1967.453162,2680.256293,2009.423684,2034.22819,1921.932902,1651.397671,1620.434117,SLC9A3R2
ENSG00000065057,-0.296223426,0.119098195,0.224712461,685.1788343,733.5244168,845.0186359,653.1985915,748.0647114,709.8428139,1000.25761,1123.356335,NTHL1
ENSG00000065060,0.455653037,0.008345207,0.030826648,952.5656965,707.3988896,841.4481346,809.930015,670.9144344,705.6574199,483.2360202,553.2949114,UHRF1BP1
ENSG00000065135,-0.183221127,0.318583564,0.462666583,6337.904218,5949.5864,5796.113742,5751.952646,5446.418924,5276.944692,8197.607656,8143.593731,GNAI3
ENSG00000065150,-0.183086979,0.246591688,0.383798699,17959.8324,17440.79904,16042.26224,17783.12781,16668.36618,16344.80045,22046.61962,23535.25217,IPO5
ENSG00000065154,-0.470822222,0.016707845,0.052144355,5961.891443,6350.512759,5266.489386,6001.092192,6363.432976,6377.703301,10599.45449,9340.919974,OAT
ENSG00000065183,-0.407994245,0.00489742,0.020489747,1996.001147,1930.274527,1724.552117,1832.761097,2243.217548,2123.66889,2608.655465,2955.837521,WDR3
ENSG00000065243,-0.488663879,0.002683559,0.012871205,1736.970124,1871.994505,1273.478789,1996.740216,2297.906352,2479.427376,2569.75087,2308.847393,PKN2
ENSG00000065268,0.428605235,0.015841875,0.050073662,3717.304072,3110.94739,4583.333474,2989.674552,2472.715208,2322.893642,2974.153896,2929.208354,WDR18
ENSG00000065308,0.36634254,0.014822025,0.047597602,28789.00032,25792.92912,27624.96839,26719.53684,23583.57013,24855.38051,17502.97246,18555.59797,TRAM2
ENSG00000065320,1.336700242,0.002190541,0.010983803,695.6236336,1191.72597,611.7458857,1683.277369,670.9144344,557.4944741,143.3327179,284.0444465,NTN1
ENSG00000065328,0.534715572,0.00182787,0.009560379,702.9349931,687.3023302,695.0575822,703.0265007,435.5572602,517.3146922,370.6174562,600.6356524,MCM10
ENSG00000065357,-0.203249906,0.255046417,0.393206867,3468.717849,3930.887012,3506.232255,4103.101832,5196.412963,5054.281734,3377.533116,3651.154656,DGKA
ENSG00000065361,0.761915748,0.003982258,0.017529215,53.26847645,85.4103773,69.02969138,83.34850266,49.80587504,35.99438797,47.09503587,39.45061757,ERBB3
ENSG00000065413,0.236716995,0.450795377,0.589162351,36.55679756,25.1206992,35.70501278,46.20406126,28.32098777,26.78652128,31.73795895,35.50555581,ANKRD44
ENSG00000065427,-0.247328655,0.135894851,0.247371582,6007.84856,5754.649774,6119.839191,5462.950772,5779.434676,5656.141384,8196.583851,8079.486477,KARS
ENSG00000065457,-0.120880732,0.365716078,0.509437814,922.2757785,848.0748052,827.1661295,867.9115821,993.1877435,1055.556354,791.4013636,927.0895128,ADAT1
ENSG00000065485,0.309567629,0.000672872,0.004385118,4988.436148,4897.531517,5165.325183,4985.508806,4188.576432,4163.629901,4055.29211,3758.657589,PDIA5
ENSG00000065491,0.098928278,0.395402846,0.538323618,789.6268274,882.2389561,736.7134304,735.6411322,726.5798241,724.0731533,737.1396918,748.5754683,TBC1D22B
ENSG00000065518,-0.168675142,0.336078393,0.480263063,2669.690702,2572.359599,2704.059635,2391.739642,2428.768848,2321.219485,3670.341382,3200.43135,NDUFB4
ENSG00000065526,0.796401367,0.046549727,0.112448012,3751.77191,3018.503216,3175.365804,3638.343334,2979.56323,3093.006129,659.3305022,1088.837045,SPEN
ENSG00000065534,0.281505021,0.385036539,0.528429668,22432.29546,19133.93417,22813.12283,21286.48281,25495.72509,25661.48739,9627.86342,9694.003001,MYLK
ENSG00000065548,-0.302955831,0.023193534,0.066569381,2742.804297,2568.340287,2270.838813,2385.397908,2699.28311,2855.275753,3342.723742,3400.643234,ZC3H15
ENSG00000065559,-0.115052307,0.22700764,0.361587979,1407.958946,1306.276359,1281.809959,1353.507206,1416.049388,1434.753046,1448.684256,1495.178406,MAP2K4
ENSG00000065600,-0.009584353,0.95907994,0.974951061,341.5449372,367.7670364,349.9091253,297.1555312,300.7884218,264.5168976,402.3554151,398.4512374,TMEM206
ENSG00000065613,0.263719163,0.42663312,0.56776067,3438.427931,3694.752439,2595.754429,4050.556037,4011.814405,4173.674847,1329.922861,1961.681958,SLK
ENSG00000065615,-0.622801784,0.000701751,0.0045306,757.2479495,721.4664812,522.4833537,702.1205387,834.9808463,951.7585842,1201.94722,1176.614669,CYB5R4
ENSG00000065621,-0.358044133,0.042224727,0.10457495,116.9817522,146.7048834,132.1085473,150.3896896,166.0195835,188.3427277,192.475364,153.8574085,GSTO2
ENSG00000065665,0.002449929,0.988694892,0.992378461,304.9881397,312.5014981,291.5909377,240.9858881,269.5376767,248.6124006,350.1413536,280.0993847,SEC61A2
ENSG00000065717,-1.048727377,2.75E-08,6.39E-07,105.492473,98.47314088,119.0167093,146.7658416,241.2166889,242.7528491,216.0228819,273.1955266,TLE2
ENSG00000065802,0.460346512,0.000119435,0.001092304,3846.819584,3349.091618,4191.768501,3497.919226,2702.212867,2814.258892,2504.227342,2796.06252,ASB1
ENSG00000065809,-0.375819053,0.016519707,0.051740047,1520.762779,1733.328245,1327.036308,1741.258936,1777.386129,1846.595811,2334.275691,2248.685201,FAM107B
ENSG00000065833,0.260914018,0.074753918,0.159199886,561.9302025,548.6360706,645.0705643,577.0977847,463.8782479,413.5169222,563.0928202,506.9404357,ME1
ENSG00000065882,0.051105794,0.621463072,0.734149604,1939.599231,1847.878634,1894.746012,1876.247272,1798.871016,1867.52278,1658.564307,1969.572082,TBC1D1
ENSG00000065883,0.367234047,0.088472403,0.180615058,2621.644625,2521.113372,2444.603209,2639.973226,2482.481066,2475.241982,1306.375343,1663.829796,CDK13
ENSG00000065911,0.605818376,0.021534387,0.063036663,5276.712608,3086.831518,4814.22589,2793.986763,2053.759906,2091.859896,3650.889085,2698.422242,MTHFD2
ENSG00000065923,0.442732144,0.0031753,0.014680762,3603.45576,3575.177911,3389.59588,3853.962286,2846.747564,3165.831984,2161.252624,2436.075635,SLC9A7
ENSG00000065970,0.394535885,0.028581299,0.078018161,2294.722407,2323.162262,2292.261821,2449.721209,2065.478936,2181.427327,1324.803835,1547.450474,FOXJ2
ENSG00000065978,-0.229651375,0.284808126,0.426554713,51241.1409,47642.91328,50154.83146,47589.27713,41793.96526,43000.73744,72081.00001,73681.91843,YBX1
ENSG00000065989,0.155458256,0.480684204,0.616405234,1637.744531,1507.241952,1615.056745,1695.054875,1889.693494,1772.932877,990.0195584,1142.095379,PDE4A
ENSG00000066027,-0.485323812,2.76E-06,4.20E-05,2287.411048,2248.804993,2001.86105,2347.347504,3080.151566,2960.74768,3196.319608,3205.362677,PPP2R5A
ENSG00000066044,0.018413344,0.87127786,0.916603454,4876.676795,4733.744558,5468.817791,4874.981444,4613.391249,4740.377188,4825.193566,5521.113928,ELAVL1
ENSG00000066084,0.144786573,0.298356874,0.44143931,1442.426784,1149.523196,1144.940743,1340.823738,1223.661989,1223.809191,1004.35283,1141.109113,DIP2B
ENSG00000066117,-0.001801358,0.98631085,0.991362777,2595.532627,2604.514094,2592.183928,2598.298974,2714.908483,2686.185837,2291.275876,2710.257427,SMARCD1
ENSG00000066135,0.246562597,0.037408586,0.095642509,3184.619308,2753.228633,2999.221074,2808.482155,2681.704566,2608.33751,2200.157219,2408.460202,KDM4A
ENSG00000066136,0.186416051,0.101929888,0.200740375,1525.985178,1514.275748,1654.332259,1396.993382,1391.634744,1429.730573,1244.947035,1284.117602,NFYC
ENSG00000066185,-1.778504291,1.73E-06,2.76E-05,29.24543805,26.12552717,10.71150384,19.93116368,55.66538975,63.61798804,112.618564,65.09351898,ZMYND12
ENSG00000066230,0.963346287,0.01880368,0.057015868,139.9603107,148.7145393,135.6790486,121.3989061,109.3776079,102.9606912,22.52371281,44.38194476,SLC9A3
ENSG00000066248,2.318387696,2.60E-18,2.08E-16,142.0492705,183.8835182,151.1512208,192.9699029,44.92294612,34.32023039,19.45229742,35.50555581,NGEF
ENSG00000066279,0.471463985,0.117799496,0.222689714,2636.267344,2235.742229,1682.896269,2648.126884,1776.409543,2598.292564,850.782061,1411.345843,ASPM
ENSG00000066322,0.13707575,0.462818703,0.600432851,7313.448473,6749.429462,8727.495291,6497.55936,5608.532164,5276.944692,7638.610057,8109.074441,ELOVL1
ENSG00000066379,-0.194253039,0.417317609,0.559014276,552.5298832,499.3995002,673.6345745,423.9902092,482.4333779,441.1405223,772.9728713,762.3831845,ZNRD1
ENSG00000066422,-0.089393707,0.542783267,0.669112768,1107.148726,1004.827968,829.5464637,1178.656543,1134.792682,1140.938391,999.2338045,1110.534884,ZBTB11
ENSG00000066427,0.00129482,0.994037467,0.995981082,728.0025115,718.4519973,615.316387,823.5194448,802.7535154,757.5563049,781.1633123,542.4459915,ATXN3
ENSG00000066455,0.097163846,0.533109524,0.661290454,2865.008449,2976.300442,2252.986307,2891.830658,2784.246073,2920.567898,2416.180101,2150.058657,GOLGA5
ENSG00000066468,4.309026676,8.70E-12,3.63E-10,79.38047471,46.22208654,73.79035975,51.63983317,0,0.83707879,10.23805128,1.972530878,FGFR2
ENSG00000066557,-0.463836683,0.014226791,0.046234889,854.3845831,737.5437287,658.1624023,769.1617257,837.9106036,847.1237354,1280.780215,1200.285039,LRRC40
ENSG00000066583,-0.480963982,0.007607923,0.028737626,380.1906947,441.119478,430.8404876,359.6669082,470.7143484,465.4158072,641.925815,671.6467641,ISOC1
ENSG00000066629,-0.314957917,0.014463747,0.046813531,4169.563882,4426.2672,3868.043052,4290.635963,5814.591765,5512.163832,5127.216079,4388.881204,EML1
ENSG00000066651,-0.48291431,0.008468047,0.031157315,439.7260507,385.8539398,383.2338039,356.9490223,469.7377626,436.1180496,675.7113842,607.5395105,TRMT11
ENSG00000066654,-0.9193693,1.56E-14,8.75E-13,950.4767366,1065.117646,893.8154867,1018.301272,1708.048538,1776.281192,1954.443989,1993.242453,THUMPD1
ENSG00000066697,-0.004301793,0.979190556,0.986952054,2401.25936,2198.563594,2185.146782,2218.700902,1811.566631,1955.416053,2773.488091,2491.306499,MSANTD3
ENSG00000066739,-0.078685954,0.62614969,0.738083896,1771.437962,1597.676469,1488.899033,1712.268153,1865.27885,2070.095848,1352.446574,1650.02208,ATG2B
ENSG00000066777,0.089856972,0.584337848,0.703213969,3333.979938,3687.718643,2884.965033,3514.226542,3661.220108,3586.882615,2774.511896,2587.960512,ARFGEF1
ENSG00000066827,0.523137655,0.001426996,0.007911443,880.4965813,750.6064922,864.0613094,763.7259538,648.4529613,645.3877471,449.450451,522.7206827,ZFAT
ENSG00000066855,-0.445868217,0.064158957,0.142361896,958.8325761,883.243784,805.7431218,756.4782579,750.9944688,910.7417235,1410.803466,1565.203252,MTFR1
ENSG00000066923,-0.194435651,0.676406341,0.778069057,47.00159687,60.28967809,36.89517988,46.20406126,97.65857851,65.29214562,15.35707691,39.45061757,STAG3
ENSG00000066926,-0.099701783,0.463795304,0.601306752,1727.569805,1703.183406,1667.424097,1634.355422,1570.349942,1623.932853,2128.49086,1892.643378,FECH
ENSG00000066933,0.420960981,0.083068091,0.172191876,2550.61999,2228.708433,1740.02429,2587.427431,2089.89358,2199.005981,1098.542902,1414.30464,MYO9A
ENSG00000067048,-1.259785309,8.84E-26,1.38E-23,1911.398273,1800.651719,1575.781231,1741.258936,4264.750124,4630.719866,4122.863249,3814.874719,DDX3Y
ENSG00000067057,1.093570217,4.25E-10,1.36E-08,23061.07238,19663.47851,31885.76658,20765.55467,10577.40064,11134.82206,12129.01935,10850.89236,PFKP
ENSG00000067064,-0.704505972,0.000139899,0.00123952,1128.038325,1276.13152,1147.321077,1230.296376,1548.865055,1566.174416,2238.038009,2441.006962,IDI1
ENSG00000067066,0.167910356,0.322882867,0.46707528,2684.313421,2976.300442,2163.723775,3022.289184,2811.590475,2643.494819,2157.157404,2043.54199,SP100
ENSG00000067082,0.049862383,0.751298826,0.833684233,7548.456457,8914.833734,7709.902427,8556.810953,6531.405731,7466.742806,7732.800129,9888.297293,KLF6
ENSG00000067113,-1.466918615,1.11E-19,1.00E-17,2141.183857,3057.691507,2218.471461,2840.190824,6807.779508,6412.023531,7134.897934,8005.51657,PLPP1
ENSG00000067141,1.000611104,3.72E-10,1.21E-08,820.9612253,670.2202548,739.0937646,780.0332695,446.2997038,399.2865828,308.1653434,350.1242309,NEO1
ENSG00000067167,-0.522542534,0.010990394,0.038069704,14818.03677,14176.11298,11666.01784,14567.86873,15122.43088,15870.17678,26900.47973,21443.38318,TRAM1
ENSG00000067177,-1.195617102,1.19E-11,4.86E-10,83.55839443,84.40554933,76.17069394,100.5617804,200.200086,185.8314914,191.4515589,215.0058657,PHKA1
ENSG00000067182,0.148152641,0.114821716,0.218608364,14514.09311,15791.87635,15340.06366,15388.67029,14493.50964,12758.75492,13709.77446,14117.4035,TNFRSF1A
ENSG00000067191,0.750133108,0.017220391,0.05328365,601.6204399,527.5346833,704.5789189,539.0473814,546.8880397,441.9776011,183.2611178,237.6899708,CACNB1
ENSG00000067208,-0.227322104,0.126468327,0.234638001,912.8754592,902.3355154,705.769086,1006.523766,1016.625802,1130.893445,1040.18601,943.8560253,EVI5
ENSG00000067221,0.114171847,0.465943898,0.602983651,1812.172679,1745.386181,2238.704302,1668.781977,1572.303114,1490.000246,1893.015681,1940.970384,STOML1
ENSG00000067225,0.217226391,0.337845525,0.482051582,214922.6353,198397.2534,265835.7218,196515.8381,141543.4139,137393.9272,249038.5497,225292.6143,PKM
ENSG00000067248,-0.311499466,0.035687512,0.0923564,2204.897133,2270.911208,1728.122619,2392.645604,2799.871446,2951.539813,2371.132675,2547.523629,DHX29
ENSG00000067334,-0.138536428,0.275678632,0.416491955,1822.617479,1704.188234,1397.256167,1601.74079,1886.763737,1876.730647,1680.064214,1740.7585,DNTTIP2
ENSG00000067365,0.105564027,0.584495057,0.703243429,1320.222632,1097.272141,1586.492735,1039.138397,1045.923376,990.2642085,1457.898502,1192.394916,METTL22
ENSG00000067369,0.535909143,0.005486094,0.022388051,4469.329622,4166.016756,4146.542151,4301.507507,3672.939138,3539.169124,2240.085619,2329.558967,TP53BP1
ENSG00000067445,0.222635142,0.056638981,0.129831517,716.5132322,732.5195888,797.4119522,697.5907288,681.656878,633.668644,620.4259073,585.8416709,TRO
ENSG00000067533,-0.40114178,0.015242597,0.048614702,707.1129129,665.1961149,545.0965285,561.696431,727.5564099,701.472026,938.829302,907.364204,RRP15
ENSG00000067560,-0.347195235,0.07874889,0.165330024,35122.72662,36262.23172,37767.57236,36020.14258,34735.20321,36099.02282,59258.86459,54579.9294,RHOA
ENSG00000067596,0.190834614,0.133839973,0.244458476,3231.620905,3104.918422,3108.716446,3043.126309,3060.619851,2892.107219,2274.894993,2712.229958,DHX8
ENSG00000067601,-0.038211173,0.889373451,0.928816754,65.80223561,69.33312981,55.93785336,67.94714891,90.82247802,71.98877594,42.99981536,60.16219179,PMS2P4
ENSG00000067606,-1.850467127,3.13E-07,5.95E-06,14.62271903,12.05793562,7.141002557,11.77750581,46.87611769,37.66854555,37.88078972,43.39567932,PRKCZ
ENSG00000067646,-1.351444118,1.07E-20,1.05E-18,354.0786964,358.7235846,285.6401023,360.5728702,835.9574321,811.9664263,998.2099994,826.490438,ZFY
ENSG00000067704,-0.258499272,0.016176145,0.050884588,6396.395094,6702.202548,5971.068305,6382.502188,6905.438087,7362.107958,7946.7754,8234.330151,IARS2
ENSG00000067715,-1.38232436,1.25E-05,0.00015892,91.91423387,121.5841842,71.41002557,146.7658416,345.7113679,329.8090432,143.3327179,308.7010825,SYT1
ENSG00000067798,1.102777426,0.000403007,0.00290908,2166.251376,1537.386791,1882.844341,1868.093614,1096.705837,1305.842912,409.522051,657.8390479,NAV3
ENSG00000067829,0.281041776,0.085546408,0.175782828,2772.049735,2590.446502,3849.000378,2641.78515,2555.725,2196.494745,2479.656019,2521.880728,IDH3G
ENSG00000067836,0.969083476,4.66E-10,1.49E-08,1240.842157,1532.362651,1745.975125,1337.199891,832.0510889,775.9720383,716.6635893,665.7291714,ROGDI
ENSG00000067840,1.651800756,8.86E-07,1.51E-05,96.0921536,106.5117646,113.0658738,71.57099685,50.78246083,30.97191523,18.4284923,22.6841051,PDZD4
ENSG00000067900,0.332808724,0.256917364,0.395094571,7046.06161,6647.941838,5546.178652,6982.249022,7089.036214,7381.36077,2922.963639,3426.286136,ROCK1
ENSG00000067955,-0.5356525,0.000453106,0.003183961,1844.551557,1907.163484,1611.486244,1884.40093,2055.713078,2609.174588,2916.820808,2926.249558,CBFB
ENSG00000067992,0.390046581,0.312992851,0.457028954,68.93567541,53.25588231,105.9248713,42.58021332,29.29757355,42.69101829,81.90441021,52.27206827,PDK3
ENSG00000068001,0.102627614,0.483745769,0.618804461,2028.380025,2033.771808,2629.079108,2016.67138,1919.967654,1800.556477,2250.32367,2138.223472,HYAL2
ENSG00000068024,0.306822868,0.215982446,0.348770939,1037.168571,1116.363873,1005.691193,1075.376877,1118.190724,1129.219288,547.7357432,627.2648193,HDAC4
ENSG00000068028,0.563565222,0.000556016,0.003756002,3412.315933,3109.942562,4256.037524,2906.326049,2114.308225,2234.16329,2202.204829,2707.29863,RASSF1
ENSG00000068078,0.478558824,0.2762085,0.416992562,44.91263701,55.26553825,76.17069394,76.10080678,53.71221818,71.15169715,12.28566153,43.39567932,FGFR3
ENSG00000068079,-0.08714109,0.652261238,0.758482141,1075.814328,1140.479744,1212.780268,1052.727827,904.318437,964.314766,1452.779476,1439.947541,IFI35
ENSG00000068097,0.221436515,0.113782727,0.217063903,1169.817522,1135.455604,1010.451862,1050.009941,1095.729251,950.0844266,898.900902,799.8612711,HEATR6
ENSG00000068120,0.244009274,0.038757591,0.098316615,3681.791755,3510.868921,4112.027306,3356.589156,3105.542797,2800.865631,3223.962347,3248.758357,COASY
ENSG00000068137,0.448438571,0.075835986,0.16100146,1648.18933,1956.400054,2085.172747,1766.625872,1785.198815,1806.416029,872.2819687,999.0868899,PLEKHH3
ENSG00000068305,0.102321405,0.525134776,0.654838753,3895.91014,4094.67397,3113.477115,4183.732449,3877.045567,4021.326507,3464.556552,2878.908817,MEF2A
ENSG00000068308,0.326046765,0.006279317,0.024846837,4286.545634,4238.36437,5236.735208,4278.858457,3812.590905,3645.47813,3428.723372,3502.228574,OTUD5
ENSG00000068323,0.603937424,0.002003306,0.010242054,9483.877768,8851.529572,11160.19683,8998.920402,7706.23843,7576.400128,4630.670592,5412.62473,TFE3
ENSG00000068354,0.349712696,0.002338977,0.011524501,1742.192524,1808.690343,2032.805394,1657.004471,1509.801624,1356.904719,1402.613025,1411.345843,TBC1D25
ENSG00000068366,-0.527877023,0.007838734,0.029406817,3917.844219,3960.027023,3138.470624,4224.500738,4090.917854,4627.371551,6621.971565,6636.58014,ACSL4
ENSG00000068383,0.224956187,0.188642603,0.315578254,1387.069348,1387.667424,1576.971398,1426.890127,1413.119631,1489.163167,981.8291173,1058.262816,INPP5A
ENSG00000068394,0.225576939,0.102621401,0.201792335,1542.696857,1242.972197,1656.712593,1368.002598,1294.952751,1207.067615,1132.328471,1333.430874,GPKOW
ENSG00000068400,0.799768656,0.007857596,0.029449772,2180.874095,2190.524971,2759.997488,2155.283563,1841.840791,1885.938514,726.9016406,878.7625063,GRIPAP1
ENSG00000068438,0.616223606,0.000677157,0.004407621,3679.702795,2955.199054,4454.795428,3004.169944,2043.017462,2004.803702,2603.536439,2542.592302,FTSJ1
ENSG00000068489,0.601149158,0.123480432,0.23050164,1648.18933,1557.483351,1309.183802,1547.383071,1307.648366,1741.960962,353.212769,592.7455289,PRR11
ENSG00000068615,-0.966832916,0.129560598,0.238794724,4.177919722,10.04827968,4.760668371,12.6834678,10.74244364,6.69663032,30.71415383,14.79398159,REEP1
ENSG00000068650,0.633933907,0.028335982,0.077494912,2763.693896,2282.969144,2664.784121,2751.40655,2372.126872,2291.921727,952.1387686,1125.328866,ATP11A
ENSG00000068654,0.449890282,0.072306718,0.155312876,4381.593308,3562.115147,4076.322293,3824.065541,3710.049398,3838.843331,1712.825978,2336.462825,POLR1A
ENSG00000068697,-0.597450762,0.003801818,0.016903467,21949.74574,22249.9057,19515.16982,21943.30525,24956.64974,24158.09388,42966.02979,37525.42743,LAPTM4A
ENSG00000068724,0.662165951,0.011275822,0.038844646,2942.299964,3225.497778,3425.300893,3306.761247,2792.05876,2676.97797,1347.327548,1334.417139,TTC7A
ENSG00000068745,0.073136354,0.503960191,0.636103171,1994.956667,2125.211153,2326.776666,2048.380049,2070.361864,1983.039653,2147.943158,1872.918069,IP6K2
ENSG00000068784,-0.184927839,0.1574046,0.276886467,890.9413806,774.7223635,689.1067467,710.2741966,817.4023022,877.2585719,882.52002,907.364204,SRBD1
ENSG00000068796,-0.111407379,0.385348318,0.528710532,1683.701648,1647.917868,1366.311823,1702.302571,1721.720739,1911.050877,1584.850337,1697.362821,KIF2A
ENSG00000068831,-0.00206559,0.99608399,0.997213266,13.57823909,15.07241952,26.18367604,19.93116368,19.5317157,14.23033943,14.33327179,26.62916686,RASGRP2
ENSG00000068878,-0.103886997,0.372398062,0.516144681,4551.843537,3968.065646,3659.76381,4170.143019,4122.168599,4272.450144,4726.908274,4451.015927,PSME4
